order_item_id,order_id,product_id,quantity,unit_price,discount,is_return,revenue,order_date,category,month
6351,2807,299,1,725.08,0.0,False,725.08,2024-05-12 14:35:05,Books & Media,2024-05
6352,2807,145,1,61.15,0.0,False,61.15,2024-05-12 14:35:05,Apparel,2024-05
6353,2807,207,1,518.71,0.0,False,518.71,2024-05-12 14:35:05,Beauty & Health,2024-05
6354,2808,53,3,192.38,0.05,False,577.14,2023-09-18 17:08:47,Home & Kitchen,2023-09
6355,2809,195,1,132.26,0.1,False,132.26,2024-04-29 10:59:40,Sports & Outdoors,2024-04
6356,2809,222,1,264.61,0.1,False,264.61,2024-04-29 10:59:40,Beauty & Health,2024-04
6357,2809,209,1,797.01,0.1,False,797.01,2024-04-29 10:59:40,Beauty & Health,2024-04
6358,2809,176,2,199.39,0.0,False,398.78,2024-04-29 10:59:40,Sports & Outdoors,2024-04
6359,2810,59,1,287.12,0.0,False,287.12,2023-08-31 08:36:45,Home & Kitchen,2023-08
6360,2810,191,-1,457.7,0.0,True,-457.7,2023-08-31 08:36:45,Sports & Outdoors,2023-08
6361,2810,254,1,286.86,0.0,False,286.86,2023-08-31 08:36:45,Books & Media,2023-08
6362,2811,105,1,375.87,0.0,False,375.87,2024-01-29 11:27:03,Apparel,2024-01
6363,2812,61,2,512.76,0.0,False,1025.52,2023-08-02 06:01:36,Home & Kitchen,2023-08
6364,2812,139,1,835.42,0.0,False,835.42,2023-08-02 06:01:36,Apparel,2023-08
6365,2813,287,1,754.14,0.0,False,754.14,2022-06-17 23:33:16,Books & Media,2022-06
6366,2813,224,1,23.12,0.0,False,23.12,2022-06-17 23:33:16,Beauty & Health,2022-06
6367,2814,89,1,247.06,0.1,False,247.06,2023-01-22 18:13:41,Home & Kitchen,2023-01
6368,2814,135,2,550.83,0.0,False,1101.66,2023-01-22 18:13:41,Apparel,2023-01
6369,2814,13,1,152.16,0.0,False,152.16,2023-01-22 18:13:41,Electronics,2023-01
6370,2815,210,1,177.09,0.0,False,177.09,2024-07-18 13:13:03,Beauty & Health,2024-07
6371,2815,159,1,818.3,0.0,False,818.3,2024-07-18 13:13:03,Sports & Outdoors,2024-07
6372,2815,56,1,186.07,0.1,False,186.07,2024-07-18 13:13:03,Home & Kitchen,2024-07
6373,2816,1,1,433.54,0.05,False,433.54,2024-04-10 15:53:16,Electronics,2024-04
6374,2816,77,1,103.53,0.1,False,103.53,2024-04-10 15:53:16,Home & Kitchen,2024-04
6375,2816,60,1,148.68,0.0,False,148.68,2024-04-10 15:53:16,Home & Kitchen,2024-04
6376,2816,14,1,90.93,0.0,False,90.93,2024-04-10 15:53:16,Electronics,2024-04
6377,2817,185,2,582.19,0.0,False,1164.38,2023-09-12 10:04:19,Sports & Outdoors,2023-09
6378,2817,11,1,216.27,0.2,False,216.27,2023-09-12 10:04:19,Electronics,2023-09
6379,2818,286,1,47.93,0.0,False,47.93,2024-03-08 21:40:11,Books & Media,2024-03
6380,2818,231,1,410.59,0.0,False,410.59,2024-03-08 21:40:11,Beauty & Health,2024-03
6381,2818,194,1,222.76,0.15,False,222.76,2024-03-08 21:40:11,Sports & Outdoors,2024-03
6382,2818,152,1,910.86,0.15,False,910.86,2024-03-08 21:40:11,Sports & Outdoors,2024-03
6383,2818,235,1,370.09,0.0,False,370.09,2024-03-08 21:40:11,Beauty & Health,2024-03
6384,2819,10,2,309.24,0.0,False,618.48,2024-06-24 08:32:08,Electronics,2024-06
6385,2820,9,1,66.57,0.05,False,66.57,2024-08-08 18:50:39,Electronics,2024-08
6386,2820,275,1,82.62,0.05,False,82.62,2024-08-08 18:50:39,Books & Media,2024-08
6387,2820,283,1,680.49,0.0,False,680.49,2024-08-08 18:50:39,Books & Media,2024-08
6388,2820,161,1,68.77,0.05,False,68.77,2024-08-08 18:50:39,Sports & Outdoors,2024-08
6389,2820,88,1,275.21,0.0,False,275.21,2024-08-08 18:50:39,Home & Kitchen,2024-08
6390,2821,90,1,219.22,0.0,False,219.22,2023-02-24 11:39:35,Home & Kitchen,2023-02
6391,2821,74,1,171.2,0.0,False,171.2,2023-02-24 11:39:35,Home & Kitchen,2023-02
6392,2821,201,2,567.68,0.0,False,1135.36,2023-02-24 11:39:35,Beauty & Health,2023-02
6393,2822,86,-1,443.6,0.0,True,-443.6,2023-06-05 19:46:48,Home & Kitchen,2023-06
6394,2823,203,1,431.09,0.0,False,431.09,2022-09-17 06:25:28,Beauty & Health,2022-09
6395,2823,24,1,696.97,0.0,False,696.97,2022-09-17 06:25:28,Electronics,2022-09
6396,2824,163,1,598.68,0.05,False,598.68,2022-10-28 04:02:19,Sports & Outdoors,2022-10
6397,2824,134,1,541.79,0.0,False,541.79,2022-10-28 04:02:19,Apparel,2022-10
6398,2825,136,-1,974.39,0.15,True,-974.39,2022-09-26 05:37:08,Apparel,2022-09
6399,2825,253,2,621.95,0.1,False,1243.9,2022-09-26 05:37:08,Books & Media,2022-09
6400,2825,90,1,219.22,0.05,False,219.22,2022-09-26 05:37:08,Home & Kitchen,2022-09
6401,2826,187,1,127.57,0.0,False,127.57,2022-12-24 07:57:03,Sports & Outdoors,2022-12
6402,2826,225,2,939.11,0.1,False,1878.22,2022-12-24 07:57:03,Beauty & Health,2022-12
6403,2827,282,1,280.61,0.05,False,280.61,2024-05-24 01:54:03,Books & Media,2024-05
6404,2827,125,3,584.13,0.05,False,1752.3899999999999,2024-05-24 01:54:03,Apparel,2024-05
6405,2827,187,3,127.57,0.0,False,382.71,2024-05-24 01:54:03,Sports & Outdoors,2024-05
6406,2827,250,3,8284.0,0.05,False,24852.0,2024-05-24 01:54:03,Beauty & Health,2024-05
6407,2828,114,1,23.97,0.0,False,23.97,2024-08-16 08:31:59,Apparel,2024-08
6408,2829,150,2,182.12,0.0,False,364.24,2022-10-07 08:58:48,Apparel,2022-10
6409,2829,149,1,382.77,0.0,False,382.77,2022-10-07 08:58:48,Apparel,2022-10
6410,2829,87,1,564.0,0.05,False,564.0,2022-10-07 08:58:48,Home & Kitchen,2022-10
6411,2829,79,1,308.93,0.15,False,308.93,2022-10-07 08:58:48,Home & Kitchen,2022-10
6412,2830,181,1,37.18,0.0,False,37.18,2022-11-13 10:11:22,Sports & Outdoors,2022-11
6413,2830,233,1,82.49,0.0,False,82.49,2022-11-13 10:11:22,Beauty & Health,2022-11
6414,2830,126,2,240.49,0.0,False,480.98,2022-11-13 10:11:22,Apparel,2022-11
6415,2830,244,2,263.25,0.05,False,526.5,2022-11-13 10:11:22,Beauty & Health,2022-11
6416,2831,201,1,567.68,0.15,False,567.68,2022-08-19 16:14:45,Beauty & Health,2022-08
6417,2832,153,1,530.38,0.05,False,530.38,2022-08-18 01:34:13,Sports & Outdoors,2022-08
6418,2832,261,1,429.63,0.0,False,429.63,2022-08-18 01:34:13,Books & Media,2022-08
6419,2832,64,1,29.71,0.0,False,29.71,2022-08-18 01:34:13,Home & Kitchen,2022-08
6420,2833,295,2,139.02,0.0,False,278.04,2024-01-10 08:33:27,Books & Media,2024-01
6421,2833,1,-1,433.54,0.0,True,-433.54,2024-01-10 08:33:27,Electronics,2024-01
6422,2833,155,1,607.36,0.0,False,607.36,2024-01-10 08:33:27,Sports & Outdoors,2024-01
6423,2833,62,2,244.7,0.05,False,489.4,2024-01-10 08:33:27,Home & Kitchen,2024-01
6424,2833,10,-1,309.24,0.0,True,-309.24,2024-01-10 08:33:27,Electronics,2024-01
6425,2834,190,1,707.42,0.0,False,707.42,2023-04-16 18:33:08,Sports & Outdoors,2023-04
6426,2835,15,2,536.46,0.0,False,1072.92,2023-04-17 03:58:50,Electronics,2023-04
6427,2835,280,1,121.8,0.05,False,121.8,2023-04-17 03:58:50,Books & Media,2023-04
6428,2836,69,2,274.11,0.0,False,548.22,2024-08-05 08:18:40,Home & Kitchen,2024-08
6429,2836,74,3,171.2,0.0,False,513.5999999999999,2024-08-05 08:18:40,Home & Kitchen,2024-08
6430,2837,20,1,548.49,0.0,False,548.49,2024-03-22 07:40:12,Electronics,2024-03
6431,2838,199,1,51.0,0.15,False,51.0,2024-08-28 07:09:18,Sports & Outdoors,2024-08
6432,2838,280,1,121.8,0.0,False,121.8,2024-08-28 07:09:18,Books & Media,2024-08
6433,2839,62,1,244.7,0.0,False,244.7,2024-10-03 09:20:06,Home & Kitchen,2024-10
6434,2839,135,1,550.83,0.0,False,550.83,2024-10-03 09:20:06,Apparel,2024-10
6435,2840,259,1,533.22,0.0,False,533.22,2023-11-16 16:43:31,Books & Media,2023-11
6436,2840,258,1,626.09,0.1,False,626.09,2023-11-16 16:43:31,Books & Media,2023-11
6437,2840,83,1,243.1,0.0,False,243.1,2023-11-16 16:43:31,Home & Kitchen,2023-11
6438,2841,87,1,564.0,0.2,False,564.0,2024-01-09 13:33:22,Home & Kitchen,2024-01
6439,2841,76,1,938.11,0.1,False,938.11,2024-01-09 13:33:22,Home & Kitchen,2024-01
6440,2841,114,1,23.97,0.05,False,23.97,2024-01-09 13:33:22,Apparel,2024-01
6441,2842,188,2,550.0,0.0,False,1100.0,2024-08-24 05:46:39,Sports & Outdoors,2024-08
6442,2842,239,1,517.8,0.0,False,517.8,2024-08-24 05:46:39,Beauty & Health,2024-08
6443,2843,170,1,723.66,0.0,False,723.66,2022-12-23 12:50:07,Sports & Outdoors,2022-12
6444,2843,32,1,338.4,0.1,False,338.4,2022-12-23 12:50:07,Electronics,2022-12
6445,2843,274,3,528.78,0.1,False,1586.34,2022-12-23 12:50:07,Books & Media,2022-12
6446,2843,251,1,439.11,0.05,False,439.11,2022-12-23 12:50:07,Books & Media,2022-12
6447,2843,206,2,612.54,0.05,False,1225.08,2022-12-23 12:50:07,Beauty & Health,2022-12
6448,2844,2,3,807.37,0.2,False,2422.11,2024-09-10 07:01:41,Electronics,2024-09
6449,2845,242,1,166.1,0.2,False,166.1,2022-01-27 00:50:58,Beauty & Health,2022-01
6450,2845,266,2,110.99,0.0,False,221.98,2022-01-27 00:50:58,Books & Media,2022-01
6451,2845,245,1,11506.5,0.0,False,11506.5,2022-01-27 00:50:58,Beauty & Health,2022-01
6452,2845,25,1,282.92,0.0,False,282.92,2022-01-27 00:50:58,Electronics,2022-01
6453,2846,77,1,103.53,0.2,False,103.53,2024-01-29 22:44:13,Home & Kitchen,2024-01
6454,2846,150,2,182.12,0.0,False,364.24,2024-01-29 22:44:13,Apparel,2024-01
6455,2847,254,1,286.86,0.1,False,286.86,2023-08-03 17:33:24,Books & Media,2023-08
6456,2847,225,2,939.11,0.05,False,1878.22,2023-08-03 17:33:24,Beauty & Health,2023-08
6457,2848,286,1,47.93,0.0,False,47.93,2024-07-22 11:21:09,Books & Media,2024-07
6458,2848,134,1,541.79,0.0,False,541.79,2024-07-22 11:21:09,Apparel,2024-07
6459,2848,62,1,244.7,0.0,False,244.7,2024-07-22 11:21:09,Home & Kitchen,2024-07
6460,2848,85,1,530.7,0.0,False,530.7,2024-07-22 11:21:09,Home & Kitchen,2024-07
6461,2849,279,1,226.81,0.1,False,226.81,2023-10-12 22:01:48,Books & Media,2023-10
6462,2849,15,1,536.46,0.0,False,536.46,2023-10-12 22:01:48,Electronics,2023-10
6463,2849,91,3,369.86,0.15,False,1109.58,2023-10-12 22:01:48,Home & Kitchen,2023-10
6464,2849,112,1,10.73,0.15,False,10.73,2023-10-12 22:01:48,Apparel,2023-10
6465,2850,89,3,247.06,0.0,False,741.1800000000001,2024-05-29 13:18:05,Home & Kitchen,2024-05
6466,2851,67,2,355.8,0.1,False,711.6,2022-09-16 22:07:50,Home & Kitchen,2022-09
6467,2852,95,2,711.68,0.0,False,1423.36,2023-04-16 17:44:28,Home & Kitchen,2023-04
6468,2852,51,2,863.34,0.0,False,1726.68,2023-04-16 17:44:28,Home & Kitchen,2023-04
6469,2852,30,1,477.17,0.0,False,477.17,2023-04-16 17:44:28,Electronics,2023-04
6470,2853,247,3,708.26,0.0,False,2124.7799999999997,2022-11-17 18:12:59,Beauty & Health,2022-11
6471,2854,251,1,439.11,0.05,False,439.11,2024-08-08 07:30:30,Books & Media,2024-08
6472,2854,111,2,227.31,0.0,False,454.62,2024-08-08 07:30:30,Apparel,2024-08
6473,2854,250,1,8284.0,0.15,False,8284.0,2024-08-08 07:30:30,Beauty & Health,2024-08
6474,2854,133,1,479.79,0.0,False,479.79,2024-08-08 07:30:30,Apparel,2024-08
6475,2854,195,1,132.26,0.05,False,132.26,2024-08-08 07:30:30,Sports & Outdoors,2024-08
6476,2855,79,1,308.93,0.05,False,308.93,2024-10-26 10:34:45,Home & Kitchen,2024-10
6477,2856,292,1,425.68,0.0,False,425.68,2024-06-24 09:05:33,Books & Media,2024-06
6478,2857,130,1,454.11,0.15,False,454.11,2024-08-31 12:38:00,Apparel,2024-08
6479,2857,237,1,335.88,0.0,False,335.88,2024-08-31 12:38:00,Beauty & Health,2024-08
6480,2857,243,1,746.93,0.1,False,746.93,2024-08-31 12:38:00,Beauty & Health,2024-08
6481,2857,242,2,166.1,0.05,False,332.2,2024-08-31 12:38:00,Beauty & Health,2024-08
6482,2858,61,1,512.76,0.15,False,512.76,2024-01-09 12:14:42,Home & Kitchen,2024-01
6483,2858,244,1,263.25,0.0,False,263.25,2024-01-09 12:14:42,Beauty & Health,2024-01
6484,2858,292,2,425.68,0.15,False,851.36,2024-01-09 12:14:42,Books & Media,2024-01
6485,2858,127,1,111.4,0.0,False,111.4,2024-01-09 12:14:42,Apparel,2024-01
6486,2859,226,1,211.98,0.05,False,211.98,2024-06-21 09:09:06,Beauty & Health,2024-06
6487,2859,249,1,682.27,0.0,False,682.27,2024-06-21 09:09:06,Beauty & Health,2024-06
6488,2860,219,1,211.99,0.1,False,211.99,2022-06-14 14:49:21,Beauty & Health,2022-06
6489,2861,20,1,548.49,0.0,False,548.49,2023-11-26 22:10:07,Electronics,2023-11
6490,2861,58,1,87.55,0.0,False,87.55,2023-11-26 22:10:07,Home & Kitchen,2023-11
6491,2861,205,1,367.74,0.05,False,367.74,2023-11-26 22:10:07,Beauty & Health,2023-11
6492,2861,156,1,372.8,0.05,False,372.8,2023-11-26 22:10:07,Sports & Outdoors,2023-11
6493,2862,167,1,39.88,0.0,False,39.88,2024-01-12 13:55:12,Sports & Outdoors,2024-01
6494,2862,139,1,835.42,0.1,False,835.42,2024-01-12 13:55:12,Apparel,2024-01
6495,2862,168,1,649.6,0.0,False,649.6,2024-01-12 13:55:12,Sports & Outdoors,2024-01
6496,2863,154,2,115.68,0.2,False,231.36,2023-04-25 12:58:48,Sports & Outdoors,2023-04
6497,2863,97,1,628.48,0.0,False,628.48,2023-04-25 12:58:48,Home & Kitchen,2023-04
6498,2863,24,1,696.97,0.0,False,696.97,2023-04-25 12:58:48,Electronics,2023-04
6499,2864,54,1,679.71,0.05,False,679.71,2022-01-13 09:34:13,Home & Kitchen,2022-01
6500,2864,83,1,243.1,0.1,False,243.1,2022-01-13 09:34:13,Home & Kitchen,2022-01
6501,2864,18,1,35.67,0.1,False,35.67,2022-01-13 09:34:13,Electronics,2022-01
6502,2865,54,2,679.71,0.0,False,1359.42,2022-06-06 09:08:12,Home & Kitchen,2022-06
6503,2865,275,1,82.62,0.05,False,82.62,2022-06-06 09:08:12,Books & Media,2022-06
6504,2865,172,1,104.56,0.0,False,104.56,2022-06-06 09:08:12,Sports & Outdoors,2022-06
6505,2865,245,-1,11506.5,0.15,True,-11506.5,2022-06-06 09:08:12,Beauty & Health,2022-06
6506,2865,219,1,211.99,0.0,False,211.99,2022-06-06 09:08:12,Beauty & Health,2022-06
6507,2866,260,1,619.66,0.0,False,619.66,2023-11-07 02:50:30,Books & Media,2023-11
6508,2866,244,1,263.25,0.0,False,263.25,2023-11-07 02:50:30,Beauty & Health,2023-11
6509,2867,245,3,11506.5,0.0,False,34519.5,2024-11-08 11:45:28,Beauty & Health,2024-11
6510,2867,267,2,253.7,0.1,False,507.4,2024-11-08 11:45:28,Books & Media,2024-11
6511,2868,192,2,697.79,0.0,False,1395.58,2024-08-09 18:28:41,Sports & Outdoors,2024-08
6512,2869,37,1,608.8,0.0,False,608.8,2022-12-08 16:58:52,Electronics,2022-12
6513,2870,197,1,538.79,0.0,False,538.79,2024-05-30 01:51:59,Sports & Outdoors,2024-05
6514,2870,290,1,908.96,0.0,False,908.96,2024-05-30 01:51:59,Books & Media,2024-05
6515,2870,65,1,460.75,0.1,False,460.75,2024-05-30 01:51:59,Home & Kitchen,2024-05
6516,2871,217,1,479.18,0.1,False,479.18,2023-10-30 09:16:42,Beauty & Health,2023-10
6517,2871,210,1,177.09,0.2,False,177.09,2023-10-30 09:16:42,Beauty & Health,2023-10
6518,2871,159,1,818.3,0.0,False,818.3,2023-10-30 09:16:42,Sports & Outdoors,2023-10
6519,2872,267,1,253.7,0.1,False,253.7,2023-11-17 11:58:35,Books & Media,2023-11
6520,2873,147,1,517.03,0.15,False,517.03,2024-08-10 21:10:11,Apparel,2024-08
6521,2873,257,2,8.4,0.2,False,16.8,2024-08-10 21:10:11,Books & Media,2024-08
6522,2874,133,1,479.79,0.0,False,479.79,2024-11-02 14:20:17,Apparel,2024-11
6523,2875,275,3,82.62,0.0,False,247.86,2022-03-13 20:39:29,Books & Media,2022-03
6524,2876,7,1,357.42,0.0,False,357.42,2024-05-28 14:32:02,Electronics,2024-05
6525,2876,132,1,299.38,0.05,False,299.38,2024-05-28 14:32:02,Apparel,2024-05
6526,2877,177,1,156.12,0.1,False,156.12,2024-03-12 05:13:47,Sports & Outdoors,2024-03
6527,2877,152,3,910.86,0.0,False,2732.58,2024-03-12 05:13:47,Sports & Outdoors,2024-03
6528,2877,44,1,6.81,0.1,False,6.81,2024-03-12 05:13:47,Electronics,2024-03
6529,2878,300,-1,133.29,0.0,True,-133.29,2024-01-27 13:24:50,Books & Media,2024-01
6530,2879,193,1,351.11,0.0,False,351.11,2024-08-08 14:23:10,Sports & Outdoors,2024-08
6531,2879,98,1,71.96,0.0,False,71.96,2024-08-08 14:23:10,Home & Kitchen,2024-08
6532,2879,25,2,282.92,0.0,False,565.84,2024-08-08 14:23:10,Electronics,2024-08
6533,2879,60,1,148.68,0.1,False,148.68,2024-08-08 14:23:10,Home & Kitchen,2024-08
6534,2880,287,3,754.14,0.0,False,2262.42,2023-10-19 00:43:05,Books & Media,2023-10
6535,2881,68,3,133.13,0.0,False,399.39,2022-06-03 16:35:38,Home & Kitchen,2022-06
6536,2882,251,1,439.11,0.05,False,439.11,2023-01-24 21:47:32,Books & Media,2023-01
6537,2883,144,1,299.76,0.05,False,299.76,2024-07-15 12:41:10,Apparel,2024-07
6538,2884,98,1,71.96,0.0,False,71.96,2024-10-04 21:01:59,Home & Kitchen,2024-10
6539,2884,99,3,496.87,0.0,False,1490.6100000000001,2024-10-04 21:01:59,Home & Kitchen,2024-10
6540,2884,17,1,953.82,0.0,False,953.82,2024-10-04 21:01:59,Electronics,2024-10
6541,2884,212,1,445.65,0.0,False,445.65,2024-10-04 21:01:59,Beauty & Health,2024-10
6542,2885,291,2,19.78,0.0,False,39.56,2022-05-20 05:08:22,Books & Media,2022-05
6543,2885,179,1,478.65,0.0,False,478.65,2022-05-20 05:08:22,Sports & Outdoors,2022-05
6544,2885,296,1,361.73,0.15,False,361.73,2022-05-20 05:08:22,Books & Media,2022-05
6545,2886,30,1,477.17,0.2,False,477.17,2024-03-04 13:16:54,Electronics,2024-03
6546,2886,132,1,299.38,0.05,False,299.38,2024-03-04 13:16:54,Apparel,2024-03
6547,2886,134,1,541.79,0.1,False,541.79,2024-03-04 13:16:54,Apparel,2024-03
6548,2887,244,1,263.25,0.0,False,263.25,2024-01-09 23:17:52,Beauty & Health,2024-01
6549,2887,220,1,475.38,0.0,False,475.38,2024-01-09 23:17:52,Beauty & Health,2024-01
6550,2888,249,1,682.27,0.0,False,682.27,2022-07-23 00:13:26,Beauty & Health,2022-07
6551,2888,31,1,976.57,0.0,False,976.57,2022-07-23 00:13:26,Electronics,2022-07
6552,2889,265,1,839.64,0.0,False,839.64,2023-12-12 12:03:24,Books & Media,2023-12
6553,2889,29,3,103.82,0.05,False,311.46,2023-12-12 12:03:24,Electronics,2023-12
6554,2889,146,2,443.54,0.0,False,887.08,2023-12-12 12:03:24,Apparel,2023-12
6555,2889,196,1,518.75,0.05,False,518.75,2023-12-12 12:03:24,Sports & Outdoors,2023-12
6556,2889,111,1,227.31,0.1,False,227.31,2023-12-12 12:03:24,Apparel,2023-12
6557,2890,265,1,839.64,0.0,False,839.64,2022-03-09 16:57:10,Books & Media,2022-03
6558,2891,171,1,14.73,0.15,False,14.73,2023-01-20 20:26:42,Sports & Outdoors,2023-01
6559,2891,28,1,749.19,0.0,False,749.19,2023-01-20 20:26:42,Electronics,2023-01
6560,2891,267,1,253.7,0.0,False,253.7,2023-01-20 20:26:42,Books & Media,2023-01
6561,2892,110,1,52.92,0.0,False,52.92,2024-02-15 16:49:34,Apparel,2024-02
6562,2892,111,1,227.31,0.0,False,227.31,2024-02-15 16:49:34,Apparel,2024-02
6563,2893,107,1,963.92,0.0,False,963.92,2022-09-19 12:16:50,Apparel,2022-09
6564,2893,71,2,362.18,0.0,False,724.36,2022-09-19 12:16:50,Home & Kitchen,2022-09
6565,2893,71,2,362.18,0.0,False,724.36,2022-09-19 12:16:50,Home & Kitchen,2022-09
6566,2893,134,2,541.79,0.0,False,1083.58,2022-09-19 12:16:50,Apparel,2022-09
6567,2893,187,3,127.57,0.15,False,382.71,2022-09-19 12:16:50,Sports & Outdoors,2022-09
6568,2894,85,1,530.7,0.0,False,530.7,2023-11-01 10:44:44,Home & Kitchen,2023-11
6569,2895,19,1,727.02,0.0,False,727.02,2022-09-05 00:42:50,Electronics,2022-09
6570,2896,11,1,216.27,0.0,False,216.27,2023-05-10 09:15:14,Electronics,2023-05
6571,2896,207,1,518.71,0.05,False,518.71,2023-05-10 09:15:14,Beauty & Health,2023-05
6572,2896,168,1,649.6,0.0,False,649.6,2023-05-10 09:15:14,Sports & Outdoors,2023-05
6573,2896,95,2,711.68,0.0,False,1423.36,2023-05-10 09:15:14,Home & Kitchen,2023-05
6574,2897,151,1,625.19,0.0,False,625.19,2023-11-19 13:20:00,Sports & Outdoors,2023-11
6575,2897,253,1,621.95,0.0,False,621.95,2023-11-19 13:20:00,Books & Media,2023-11
6576,2897,185,1,582.19,0.0,False,582.19,2023-11-19 13:20:00,Sports & Outdoors,2023-11
6577,2897,144,1,299.76,0.0,False,299.76,2023-11-19 13:20:00,Apparel,2023-11
6578,2898,182,1,500.91,0.0,False,500.91,2024-03-21 14:01:52,Sports & Outdoors,2024-03
6579,2898,141,1,251.45,0.0,False,251.45,2024-03-21 14:01:52,Apparel,2024-03
6580,2898,93,1,98.57,0.05,False,98.57,2024-03-21 14:01:52,Home & Kitchen,2024-03
6581,2898,163,1,598.68,0.0,False,598.68,2024-03-21 14:01:52,Sports & Outdoors,2024-03
6582,2898,62,1,244.7,0.0,False,244.7,2024-03-21 14:01:52,Home & Kitchen,2024-03
6583,2899,35,3,425.48,0.0,False,1276.44,2024-03-07 07:45:37,Electronics,2024-03
6584,2899,112,1,10.73,0.0,False,10.73,2024-03-07 07:45:37,Apparel,2024-03
6585,2899,248,-1,75.61,0.05,True,-75.61,2024-03-07 07:45:37,Beauty & Health,2024-03
6586,2900,221,-1,704.75,0.0,True,-704.75,2023-10-18 19:31:35,Beauty & Health,2023-10
6587,2901,113,1,55.28,0.05,False,55.28,2024-05-03 12:34:19,Apparel,2024-05
6588,2901,262,3,214.85,0.2,False,644.55,2024-05-03 12:34:19,Books & Media,2024-05
6589,2902,269,2,603.81,0.0,False,1207.62,2023-10-01 23:12:44,Books & Media,2023-10
6590,2902,210,1,177.09,0.0,False,177.09,2023-10-01 23:12:44,Beauty & Health,2023-10
6591,2902,163,1,598.68,0.0,False,598.68,2023-10-01 23:12:44,Sports & Outdoors,2023-10
6592,2902,181,1,37.18,0.0,False,37.18,2023-10-01 23:12:44,Sports & Outdoors,2023-10
6593,2902,154,2,115.68,0.05,False,231.36,2023-10-01 23:12:44,Sports & Outdoors,2023-10
6594,2903,45,1,511.39,0.0,False,511.39,2024-07-20 22:03:21,Electronics,2024-07
6595,2903,250,1,8284.0,0.0,False,8284.0,2024-07-20 22:03:21,Beauty & Health,2024-07
6596,2903,234,3,486.72,0.1,False,1460.16,2024-07-20 22:03:21,Beauty & Health,2024-07
6597,2903,213,1,111.83,0.05,False,111.83,2024-07-20 22:03:21,Beauty & Health,2024-07
6598,2904,200,1,533.81,0.05,False,533.81,2022-12-14 23:35:53,Sports & Outdoors,2022-12
6599,2905,6,1,531.19,0.0,False,531.19,2024-04-06 22:45:18,Electronics,2024-04
6600,2905,208,2,260.07,0.1,False,520.14,2024-04-06 22:45:18,Beauty & Health,2024-04
6601,2906,68,1,133.13,0.0,False,133.13,2024-04-25 16:17:35,Home & Kitchen,2024-04
6602,2906,17,3,953.82,0.05,False,2861.46,2024-04-25 16:17:35,Electronics,2024-04
6603,2906,65,1,460.75,0.0,False,460.75,2024-04-25 16:17:35,Home & Kitchen,2024-04
6604,2907,104,2,957.31,0.0,False,1914.62,2022-09-04 06:35:16,Apparel,2022-09
6605,2907,32,1,338.4,0.05,False,338.4,2022-09-04 06:35:16,Electronics,2022-09
6606,2907,105,-1,375.87,0.15,True,-375.87,2022-09-04 06:35:16,Apparel,2022-09
6607,2908,203,1,431.09,0.1,False,431.09,2022-04-28 23:31:16,Beauty & Health,2022-04
6608,2908,269,1,603.81,0.1,False,603.81,2022-04-28 23:31:16,Books & Media,2022-04
6609,2908,9,1,66.57,0.0,False,66.57,2022-04-28 23:31:16,Electronics,2022-04
6610,2908,108,1,378.75,0.05,False,378.75,2022-04-28 23:31:16,Apparel,2022-04
6611,2909,114,-1,23.97,0.0,True,-23.97,2023-05-23 22:33:05,Apparel,2023-05
6612,2909,227,1,192.19,0.15,False,192.19,2023-05-23 22:33:05,Beauty & Health,2023-05
6613,2910,11,3,216.27,0.0,False,648.8100000000001,2023-06-09 03:45:43,Electronics,2023-06
6614,2910,11,3,216.27,0.0,False,648.8100000000001,2023-06-09 03:45:43,Electronics,2023-06
6615,2910,211,1,943.9,0.15,False,943.9,2023-06-09 03:45:43,Beauty & Health,2023-06
6616,2910,285,2,667.54,0.0,False,1335.08,2023-06-09 03:45:43,Books & Media,2023-06
6617,2911,98,1,71.96,0.15,False,71.96,2023-09-18 06:59:08,Home & Kitchen,2023-09
6618,2911,120,2,146.96,0.0,False,293.92,2023-09-18 06:59:08,Apparel,2023-09
6619,2911,240,2,555.47,0.1,False,1110.94,2023-09-18 06:59:08,Beauty & Health,2023-09
6620,2912,275,1,82.62,0.0,False,82.62,2023-08-01 12:37:26,Books & Media,2023-08
6621,2913,28,1,749.19,0.0,False,749.19,2024-02-15 00:12:39,Electronics,2024-02
6622,2913,172,1,104.56,0.0,False,104.56,2024-02-15 00:12:39,Sports & Outdoors,2024-02
6623,2914,20,1,548.49,0.0,False,548.49,2024-04-01 09:52:01,Electronics,2024-04
6624,2914,34,1,399.8,0.0,False,399.8,2024-04-01 09:52:01,Electronics,2024-04
6625,2914,286,1,47.93,0.0,False,47.93,2024-04-01 09:52:01,Books & Media,2024-04
6626,2915,266,1,110.99,0.0,False,110.99,2022-12-08 17:50:19,Books & Media,2022-12
6627,2915,178,-1,563.12,0.0,True,-563.12,2022-12-08 17:50:19,Sports & Outdoors,2022-12
6628,2915,123,1,840.94,0.05,False,840.94,2022-12-08 17:50:19,Apparel,2022-12
6629,2916,261,2,429.63,0.05,False,859.26,2022-09-15 11:20:28,Books & Media,2022-09
6630,2916,100,1,283.25,0.15,False,283.25,2022-09-15 11:20:28,Home & Kitchen,2022-09
6631,2917,229,1,690.53,0.0,False,690.53,2023-05-02 00:57:22,Beauty & Health,2023-05
